256	256
0.000000	35.990000
16.735218	18.795132	16.033387	22.491553	18.155905	23.533317	23.447098	19.536503	27.778903	18.568876	19.991210	20.218015	21.264721	13.018477	8.773990	11.786703	10.837748	10.313297	8.898101	9.196846	9.589499	10.402810	10.802601	11.181525	11.881159	12.233722	23.827669	29.649355	24.107193	24.170347	16.631975	21.625522	19.640844	22.076385	21.762813	21.147200	14.363380	20.846808	21.264721	15.058621	25.541060	18.831926	23.280153	24.310384	20.262497	22.540978	20.922043	21.344899	13.559953	9.504927	8.448885	8.755319	9.157307	9.590597	10.032125	10.452784	11.263350	11.632388	11.970124	12.302917	19.892910	32.488531	24.354866	22.134597	26.625659	23.050602	22.429498	16.445809	15.325515	16.128392	20.364642	13.077238	24.769485	20.504679	19.634254	26.118231	18.706167	22.943515	17.757212	13.503389	16.602870	15.963643	11.891044	10.398417	10.160629	10.634008	10.979981	11.340782	11.697189	12.042613	19.527167	27.015016	29.747655	31.543970	22.520110	22.997333	16.773660	20.366289	19.634254	19.244897	16.039977	23.439959	15.859851	23.489384	18.620498	20.128501	16.110819	22.691998	16.508414	12.085448	15.016335	15.561655	12.002524	10.789422	10.622476	10.815781	11.121116	11.481917	13.958097	14.148657	12.182101	11.129354	17.956009	17.333258	22.492652	19.641393	23.074216	22.845764	22.617861	21.366866	21.029130	17.048242	18.848950	20.650207	17.100961	25.821134	17.943379	24.478977	21.626620	26.748122	17.931297	12.687881	13.239241	12.532467	11.478073	11.405583	11.601086	11.883905	13.168948	14.453443	21.945685	22.872124	22.673876	23.212056	17.573242	21.233968	26.349429	26.420271	25.403769	22.911664	20.419558	24.439987	17.784670	20.602430	15.898842	17.016939	25.191243	21.147749	17.104256	11.975615	23.737606	16.895025	11.621954	18.683651	17.292619	14.806006	12.318843	10.655426	10.380294	10.542847	10.847633	16.551797	18.858286	21.164774	27.683348	18.265738	23.991320	19.539249	21.304261	23.069274	22.248823	24.264254	25.071525	21.671103	20.568382	19.465661	23.371314	16.360688	18.804467	16.540265	14.276063	19.611189	13.877919	23.665666	19.730907	15.796697	10.751529	9.406078	9.273180	9.407725	9.541721	9.912956	10.312747	10.695515	14.648396	18.601277	24.259861	17.671543	23.754081	20.829234	17.904937	20.628790	13.736235	16.554543	19.372852	22.373483	22.513520	23.262030	18.888490	14.515498	13.394655	19.978031	18.696831	17.416181	23.327381	14.572062	13.346328	12.120045	18.208076	13.650565	12.530271	11.409427	10.917926	10.995358	11.121666	11.247424	11.529694	11.836677	12.229329	12.621981	20.969820	19.035116	17.100961	19.575493	20.365740	21.156536	
18.853892	21.211452	15.557262	23.438861	24.644825	23.262579	24.362554	26.405993	23.146706	15.970233	24.205494	16.437571	17.787416	16.880197	18.160298	18.858286	17.400805	11.266096	7.743210	7.843158	8.224277	9.141930	9.607072	10.070566	10.895959	11.275432	11.667534	27.328039	26.660805	20.206483	23.144509	19.133966	27.254451	21.880883	17.628159	21.400914	21.452535	14.988328	21.575548	26.395559	17.082839	26.626757	24.015483	22.813363	24.704684	17.551825	19.870394	14.272218	14.637412	14.260686	10.305059	8.473049	8.699853	9.068891	9.496690	9.922292	10.740546	11.148026	11.520359	19.647983	26.673436	23.648642	14.231031	25.493283	26.396657	25.002330	28.194070	25.923278	21.006614	19.900049	25.166530	16.493586	24.302696	15.234353	17.945026	21.020893	22.046181	23.103871	14.396879	9.681209	8.410993	8.333012	8.649879	9.060654	9.516460	10.357779	10.764160	11.151320	11.542325	11.891593	12.411651	26.058372	25.541609	24.659652	22.313624	21.607949	22.991842	21.007713	21.833655	21.844089	21.528320	16.425490	11.675772	10.834453	22.501438	15.478182	13.177735	20.388256	16.489742	13.999284	24.347178	18.008180	12.956971	11.507179	11.236990	11.369888	11.622503	11.936076	12.241411	12.550041	12.834508	23.704107	29.060102	32.421534	27.765723	28.175399	20.708968	21.279000	21.849032	17.942829	21.408602	17.131165	16.158047	15.184929	18.219059	14.524834	22.301543	15.822508	15.477084	23.782637	16.577059	12.397373	21.881432	17.093822	12.730716	11.413821	11.222163	11.377027	11.514867	11.652707	11.958591	12.268869	12.562672	12.878441	20.211425	26.698697	30.537352	28.402753	28.034264	27.211067	26.387871	27.166036	24.216477	22.963285	21.879236	24.635489	17.712730	17.689665	17.666600	11.413272	16.740161	19.803396	21.428372	23.182401	14.453992	12.452839	10.451137	9.520853	9.534582	9.833327	10.213349	10.602157	15.656111	20.710066	20.367388	24.275237	24.710724	22.795241	21.774895	20.754548	28.457120	20.883053	19.527167	26.589963	24.514124	22.438834	20.446467	23.620634	19.622172	17.600151	15.578130	14.921879	17.965894	18.702323	18.227845	17.753917	19.178448	15.446880	14.769761	12.881736	10.993710	9.792140	9.671324	9.914054	11.025013	12.135422	26.203352	19.035665	22.755701	19.711137	16.667122	15.607785	21.272959	23.274661	25.276912	21.068670	17.037807	22.142285	23.007218	23.872151	19.060378	21.420684	18.781952	16.143769	15.427110	10.186440	14.489687	18.792386	19.103213	13.015182	12.071170	11.126608	14.966362	11.866881	11.370986	10.875091	10.813036	11.010185	11.157361	11.304537	22.131851	22.442129	22.752955	21.382242	23.246654	25.111065	
22.866083	26.291767	23.732664	28.356074	26.472442	16.464480	22.391606	24.482272	15.091571	23.705755	19.510143	22.934729	21.844089	15.180535	17.533702	17.036709	14.830169	13.355115	10.160629	8.317086	7.805815	8.382986	8.840988	9.313818	10.206210	10.623574	11.024464	27.444462	28.211095	30.386882	24.595949	22.555806	22.155465	21.214747	15.925202	22.566789	22.682662	19.811085	12.838352	23.886429	22.479472	24.689856	23.375158	23.838103	21.275155	23.196680	18.945053	19.449186	17.357421	11.879512	8.333561	7.237430	7.596034	8.060077	8.553776	9.032646	9.941513	10.377549	10.809191	12.934455	23.776048	29.524145	30.005213	20.680411	20.678214	22.255962	20.194950	20.162550	19.960457	14.254645	16.838461	21.273508	12.519837	14.873553	18.658939	16.619345	19.847330	18.898924	13.860346	16.579256	21.539852	14.487491	10.914082	10.046952	10.035420	10.630713	10.979432	11.335290	11.704328	12.033827	12.364423	12.687332	16.465579	27.677856	27.142971	27.557040	27.614153	30.956914	21.879236	21.210354	27.996371	22.656302	28.050739	19.450833	21.214747	13.279330	9.640571	7.944204	12.395177	16.378262	12.798812	11.055217	10.692769	10.834453	11.137042	11.457754	11.773523	12.089292	12.397922	12.703257	12.980585	23.476753	28.708637	21.505255	27.347809	24.096759	20.620552	22.322411	24.024819	27.399980	24.215379	21.698012	22.614566	23.531120	17.567751	23.969902	16.385401	24.832090	17.860455	23.679944	19.396466	12.994863	18.589195	20.226253	13.750513	10.669704	10.005216	10.040362	10.182046	10.323181	10.665860	11.056864	11.415468	11.773523	12.111808	13.802134	22.348771	29.005185	29.659240	26.762400	23.865561	24.418569	22.823248	23.204368	20.740819	22.953400	20.372330	19.976932	19.582083	21.287237	19.869296	12.740601	22.643123	16.904361	11.444025	10.763611	10.083197	9.953045	10.195775	10.565363	10.940442	11.305086	11.487409	11.669182	15.456765	13.030559	12.109611	14.516596	19.456325	24.396603	29.021111	29.988738	30.626317	29.824538	25.936458	22.048927	24.904579	18.511763	19.372852	19.446440	19.520028	18.017516	23.191737	19.751226	17.709435	15.667644	16.123450	14.789531	20.802875	17.673739	14.544604	11.195254	10.420383	10.422031	10.545593	10.668605	12.773550	13.912516	25.244512	23.583291	21.922070	24.303794	23.420189	19.746283	16.072927	12.835606	14.191491	26.696501	22.585460	18.474969	23.410304	16.322796	17.747876	19.172956	16.937310	23.244457	19.183940	15.123422	24.997937	19.510692	16.255798	13.000904	11.079380	10.781733	10.753726	10.725169	10.984924	11.324856	11.483015	11.640625	16.325542	15.508386	14.690681	21.924816	19.220184	16.516102	
26.700894	23.525629	27.922234	22.724948	22.126359	25.839805	19.071910	22.168645	22.176333	20.758941	24.055572	18.187207	16.287650	21.930857	15.226665	15.151979	19.998899	17.007054	11.060708	12.269418	8.802547	7.378565	7.689392	8.146296	9.123259	9.568630	10.020043	26.163812	27.376915	18.077924	24.265352	22.265847	15.424364	21.879785	21.994011	25.689334	16.260741	25.866165	24.446577	25.077566	23.871602	15.657759	22.746915	22.256511	23.487737	24.588261	15.789558	18.734174	13.925147	12.666463	11.274882	7.192948	7.172079	7.527938	7.990334	8.492269	9.418709	9.877260	10.319337	11.435238	24.944119	20.652953	17.326668	22.853452	27.688840	18.626538	21.953922	16.964220	18.795132	16.127843	23.294431	17.629257	27.376366	18.973610	17.038906	24.957299	26.932641	23.678296	14.841152	10.211152	15.476535	16.301928	11.793293	9.799828	9.406627	9.884949	10.258929	10.632910	10.999202	11.383068	11.742770	19.310797	26.302750	31.375376	25.443309	24.796943	19.495865	21.162028	18.699577	19.471702	17.350282	21.593671	15.618219	22.367442	15.049285	15.077842	24.200551	17.184434	12.558278	13.862542	11.302341	10.608197	10.671351	10.954171	11.303988	11.638978	11.944862	12.254591	12.560475	12.844942	13.126114	13.378729	12.598916	22.191710	26.568546	22.446522	26.844226	26.084732	25.325788	24.625055	25.967211	20.873717	21.694167	22.514618	20.879758	20.770474	15.336498	14.510556	25.968309	20.234490	19.674343	25.982588	16.974654	12.323236	11.131001	10.988219	11.192508	11.488507	11.650510	11.811965	12.135971	12.435815	12.732912	13.022871	13.287019	13.546773	23.824374	28.661409	22.500340	23.751884	25.003429	24.638235	22.711768	23.932559	20.556849	24.261508	20.893487	20.678214	20.462942	20.353109	14.999861	24.771132	18.565581	13.088770	22.587657	19.662811	16.737964	12.568712	11.435787	11.262252	11.441828	11.714213	11.867979	12.021196	12.315548	12.613744	12.921825	13.244184	20.030201	26.816768	22.019272	25.282404	21.003869	23.162082	21.556877	19.951671	21.361374	23.775498	18.387652	19.655122	20.923141	16.798372	15.901588	12.006918	17.871438	23.735409	21.370161	14.745049	16.422195	19.847879	23.273563	16.674810	12.934455	12.027786	11.980558	11.933330	12.106316	12.358383	12.328179	12.168921	12.009664	12.967405	16.533675	17.184434	17.835193	28.029870	28.697104	25.722833	27.274221	28.825609	19.357475	23.730467	21.135119	18.540320	20.041184	20.365191	20.910511	21.455830	14.176664	22.241135	21.543697	20.846259	14.279358	11.903126	11.637330	11.371535	11.457754	11.731787	11.885003	12.037671	12.721929	16.263486	19.804495	14.655535	15.454568	16.253602	
19.797905	22.030256	12.017352	8.373101	22.760644	16.797274	23.360331	25.145662	16.136630	18.797878	18.383259	27.071580	25.363131	18.224550	21.317990	22.238938	16.774209	18.727035	17.409591	16.741259	11.475876	7.794282	7.889287	8.267661	9.212223	9.666931	10.104065	26.959001	19.183391	28.192423	19.594165	25.929319	17.103707	22.873771	23.731565	27.399980	21.573351	28.251183	23.565718	19.512889	21.561819	26.904634	26.917814	18.302532	18.145471	19.969793	18.536476	18.739117	18.261344	16.472718	16.057550	9.774018	7.365934	6.915620	7.125950	7.555945	8.555972	9.033196	9.503280	9.988192	14.943297	28.897549	20.371232	22.810618	21.676594	22.824347	25.387294	15.798345	15.409537	20.007136	17.131165	21.618932	15.149782	24.023720	23.916084	25.243962	15.338695	20.287210	18.651251	15.472691	19.707842	20.746311	13.402892	9.834426	8.942584	9.238583	9.616408	10.012904	10.425326	10.820724	11.223261	11.581316	13.181030	26.861799	29.805317	27.455445	30.920669	23.751884	23.892470	21.007164	18.703421	17.400805	21.279000	14.813145	21.665062	13.988301	20.439877	18.749551	22.531642	16.824732	17.813776	13.836732	10.565363	9.629038	9.707020	10.060681	10.443448	10.817978	11.190860	11.559898	11.896536	12.231526	12.544549	14.116805	24.297753	19.024133	23.166476	23.783736	24.401545	24.383972	24.992995	22.555256	22.437186	22.319116	18.415110	21.159831	20.140034	16.064140	22.827642	22.178530	17.594110	25.628926	17.488671	12.428676	10.948130	10.678490	10.883329	11.211729	11.378674	11.545620	11.862488	12.164528	12.481395	12.759272	13.032207	13.295256	15.493559	27.117709	30.704298	30.708692	30.713634	28.945327	28.259421	25.144564	25.938655	21.752928	21.721626	20.179025	18.636423	17.613331	20.381666	15.545729	12.378702	18.958783	14.099232	12.666463	11.233146	10.652131	10.737800	11.023914	11.361650	11.712017	11.871823	12.031081	12.338613	12.641751	12.938300	13.213980	16.490291	19.766602	28.270404	28.406048	24.850761	26.370847	24.309286	22.247725	24.850212	20.062602	22.349869	22.349869	22.349869	20.671075	19.428867	14.065184	17.611134	21.156536	24.463601	22.375131	14.508908	16.256897	18.004885	16.915893	12.285893	10.975588	10.919573	10.863009	11.071143	11.359454	11.702132	11.866881	12.031630	12.348498	12.653833	12.811992	12.970151	25.837059	23.124739	27.438421	23.860619	20.282816	23.413050	21.065375	21.053842	21.042310	22.625549	17.552374	17.208048	16.863173	12.465470	19.075754	20.442623	21.809492	17.951616	20.159804	17.560611	14.960870	12.632415	12.032179	12.043163	12.054146	17.118535	20.011530	22.904525	23.819431	20.984648	18.150413	
25.986432	20.216917	9.175978	10.344599	21.261976	23.509703	26.357117	23.007218	13.865837	23.408657	17.989508	15.954856	20.129600	20.398690	23.644248	23.164279	13.708227	20.493146	13.279330	17.204753	15.064662	16.792880	10.828412	8.402756	8.048545	8.446140	8.912929	17.168508	24.838680	25.225840	28.629557	18.686946	27.034236	20.859988	20.919297	24.905128	19.754521	24.649767	23.999008	16.208021	13.316124	19.716079	15.496854	18.938463	20.259752	12.929513	23.704656	19.817126	21.191133	19.184489	15.966389	12.815836	10.972293	10.873444	8.789916	8.325323	8.878881	9.319859	9.741068	10.161727	17.071306	19.958810	21.721626	26.090773	18.340973	26.684968	18.311318	25.511954	25.304370	16.495234	20.004390	27.012270	19.461817	20.662838	16.150908	10.598313	18.281114	22.896836	21.171364	26.187975	19.904443	12.539607	12.899858	13.818060	10.455530	9.119964	9.377521	9.742715	10.132622	10.515938	10.907492	11.301242	19.999997	28.523020	27.370325	21.397070	23.944641	16.361238	26.269251	20.827587	21.323482	20.180672	18.852245	13.132704	21.810590	15.719265	22.392704	17.102060	27.445011	19.475546	12.588482	10.232020	9.787747	10.401712	10.585682	10.776242	11.092011	11.435238	11.754852	12.048105	12.360030	12.647243	12.948185	20.923141	16.764873	21.522828	19.518930	21.801804	24.085227	23.025341	23.285644	24.872178	22.890246	20.908314	24.692053	20.050520	20.679313	21.492075	20.857242	20.698533	23.044012	20.270735	25.190694	16.487545	11.872922	10.640598	10.483537	10.699908	10.868501	11.036545	11.367691	11.708173	12.026688	12.345203	12.645595	12.927865	13.199702	27.342317	25.661876	25.829920	25.998513	23.321889	25.888132	23.824374	23.722779	22.933081	21.550836	21.773796	21.997306	16.210218	18.699028	14.482548	24.191215	17.140501	22.175235	20.106535	18.037835	12.836704	11.199098	10.877837	11.012382	11.267743	11.424255	11.580217	11.895987	12.204617	12.514894	12.817484	13.017379	13.217275	25.169276	19.618328	25.794774	21.716683	23.401518	25.086352	24.433946	24.136848	24.188470	22.458604	20.728737	23.349896	17.759958	20.442623	17.354675	14.266178	24.836483	17.797850	20.319610	18.739666	17.160271	12.559377	13.201898	13.370491	12.511050	11.651609	11.354511	11.486310	11.743319	11.887200	12.030532	12.328179	12.614293	13.477029	14.339216	16.685793	14.311758	21.369612	22.118671	22.868280	23.800211	23.681042	22.670581	21.660119	22.253216	17.587520	18.937365	20.287759	15.758805	22.650811	23.671706	24.693151	27.682250	22.640377	18.819844	14.999311	12.179904	11.491802	11.499490	11.506629	11.724098	11.862488	12.000877	15.282680	15.575384	15.867539	
15.194814	18.747354	19.037313	20.201540	20.870971	25.590485	18.478264	13.209037	13.779619	17.122379	15.852712	21.851228	23.655231	16.347509	23.778793	17.803342	17.803891	21.796861	18.901669	21.762264	16.399679	16.287650	12.568712	14.978443	10.255085	8.385182	7.864575	17.758860	16.619894	26.497703	18.823139	15.115734	18.218510	23.120346	25.321944	20.974763	24.812869	21.055490	23.026439	23.962763	23.547046	22.863886	18.428839	18.526041	18.370628	25.674507	16.790135	21.267467	15.971880	20.328397	20.059307	15.918612	15.061916	13.181030	17.968640	16.413408	8.236908	7.722891	7.894230	8.269858	8.728410	18.160847	18.547459	17.592463	14.033332	22.057165	16.180014	21.374554	21.320187	25.757431	23.673354	24.861744	25.987530	21.341604	26.842029	24.513025	17.004308	23.764515	16.319501	22.969326	15.865343	21.457478	15.285975	15.876875	14.162386	8.867348	8.024931	8.084790	8.437353	8.850873	9.289106	9.735027	10.573600	19.483783	18.772067	22.091213	19.691916	18.103734	20.127952	23.452590	22.751857	22.573379	16.099836	15.967487	24.037449	18.357448	17.627060	21.025835	25.078115	19.085639	23.568464	15.810426	24.499296	18.941758	11.822948	9.311622	8.819022	8.964550	9.309425	9.716355	10.149646	10.557125	10.950327	11.317717	11.714213	17.812128	14.907052	16.982342	19.057632	15.951561	20.215269	26.874430	23.711246	20.548063	23.987476	17.601250	20.426148	21.460773	20.234490	15.888957	15.527607	25.349402	17.162468	15.369997	18.811057	14.058045	12.019548	16.741259	15.181634	13.621459	12.275459	12.029983	12.134873	12.343006	12.586286	12.832860	13.089869	13.331501	24.871629	22.729341	20.587602	24.788156	20.152665	24.974323	21.242755	23.575054	24.118177	23.095634	22.073640	21.864957	17.459565	21.923718	15.371095	26.710230	20.697984	17.325020	13.951507	11.834480	11.424255	11.550013	11.818555	12.103571	12.250197	12.396824	12.697766	12.967954	13.238692	13.491857	13.614869	13.737882	15.595703	19.626017	17.592463	24.872728	24.206043	23.539907	26.303299	24.437790	24.541582	24.790353	25.039124	21.214198	23.953977	21.634858	21.097226	20.560144	15.926300	25.956228	17.854963	15.302999	12.750486	12.035474	13.700539	12.098079	11.990443	11.882807	12.055244	12.316646	12.569261	12.695569	12.821877	13.100303	13.356762	13.479226	13.601140	15.394160	25.839256	19.616132	21.970397	24.324662	23.562972	24.718962	24.173093	23.627224	21.516238	23.078060	20.567283	18.056506	21.815533	15.299704	19.756718	24.214280	18.515058	27.833270	23.889175	19.945081	13.496799	11.608774	11.436337	11.263899	11.394600	11.529694	11.664240	11.972870	12.124988	12.277106	
19.270158	17.809383	18.048818	18.632030	19.395917	22.467939	20.757843	18.991732	18.998322	18.053761	18.372276	21.795763	22.759545	22.442129	21.176306	18.571073	19.278396	20.541473	20.148271	18.866523	19.024682	18.710560	15.796148	14.142616	14.240367	11.867979	10.830609	12.034925	14.615446	17.741835	19.519479	20.204835	21.333367	22.510774	22.331198	21.237812	21.235067	20.115871	20.792440	22.857846	22.532191	19.717727	18.039482	18.365686	17.555120	17.847824	15.960897	17.197065	17.363462	19.526069	19.974186	18.387652	16.331583	17.807186	16.305223	12.928415	10.375352	9.426397	9.087014	8.963452	10.631812	15.609432	18.757239	18.611162	20.319061	21.048351	22.097254	19.987915	21.524476	22.661794	21.456929	22.716711	23.427878	24.149479	22.028059	16.682498	15.547926	18.172929	18.713855	20.566734	20.633183	20.165295	18.264639	18.118013	16.283256	12.057441	9.613113	8.998598	8.710287	8.663608	8.921166	9.330293	10.342402	13.286469	17.557866	19.519479	20.595291	19.659516	20.990139	20.911060	23.278505	21.523927	20.353109	19.665556	19.644139	19.685326	19.204808	19.420080	21.896260	22.737579	20.900077	21.061531	19.554076	17.742934	16.684695	15.557811	12.518738	10.549986	9.988741	9.785550	9.820147	10.084844	10.430818	10.797110	12.795517	16.172325	17.093273	19.602402	21.224083	21.484387	22.276281	21.223534	21.555229	21.769952	20.708418	19.522774	19.967596	19.428318	19.122433	17.924707	18.683102	19.323427	21.327326	20.700730	18.623793	15.644030	13.752160	13.348525	13.709326	13.586313	12.677996	11.777367	11.491253	11.577472	11.807571	12.082702	12.366071	14.986131	20.497540	22.939122	23.616241	23.019300	23.650289	23.883684	22.897385	23.296628	23.416894	22.653008	22.176333	21.689774	19.672146	18.322851	17.084486	19.347041	19.515085	19.999448	18.438175	14.719787	12.589581	12.822975	12.599465	11.912462	11.774621	11.761441	11.911912	12.153544	12.416594	12.652734	12.818582	13.104147	15.612178	19.579338	21.342703	24.269746	23.587135	23.244457	24.463601	24.014385	24.319720	24.198354	23.307611	22.549765	22.064304	20.315217	20.305332	19.410744	18.956586	20.855594	19.245446	19.801200	19.912680	16.666024	13.441334	11.726844	11.143083	11.000850	11.108486	11.362749	11.626347	11.811965	12.011311	12.291934	12.555532	12.736207	13.015732	14.104724	16.486447	18.707815	18.683651	19.820970	22.278478	22.218619	23.226884	23.573406	22.596444	22.660696	22.519012	21.450888	20.282267	20.459098	19.462915	19.894558	22.494848	22.601935	20.158156	16.530929	13.689556	12.548393	12.248001	12.075014	12.052498	12.118398	12.264476	12.463822	12.623629	12.729068	
18.428839	19.417883	20.786400	17.991156	23.773851	27.555942	25.872206	25.885935	21.860564	18.682004	24.349924	20.739721	12.393529	16.077869	11.753753	15.264557	19.291027	27.217108	24.885908	16.490291	23.659076	22.363049	16.893927	22.162604	19.262470	21.183994	18.142176	17.416730	16.744005	11.319914	8.540596	8.624618	16.801118	19.824814	22.535486	21.110956	19.990661	19.566158	20.344872	22.316370	25.012764	25.868911	28.849223	19.364065	17.035611	10.385786	8.707542	18.529336	11.864135	17.921412	25.126441	24.288967	14.893872	16.377713	15.185478	20.951698	15.164610	18.647407	17.333807	11.352864	8.581234	8.063372	8.432960	9.122709	20.141681	21.655726	23.552538	16.873607	22.203242	19.532110	23.647543	18.856089	24.678324	24.746420	24.515771	17.966443	16.381008	12.623080	18.382710	15.099808	20.696337	19.182841	21.277901	20.631535	19.782528	20.545866	12.500616	8.620224	7.658089	7.730579	8.118838	8.587275	9.080973	9.537328	9.976110	19.309149	18.276721	18.185011	22.008289	21.610695	23.125838	24.040744	22.413023	24.950160	18.373923	17.109748	23.708500	16.063591	14.698919	11.159558	16.275019	11.456106	19.768250	18.921439	26.343388	18.339875	14.927371	24.380677	20.656797	13.282625	10.395671	9.728986	9.795984	10.088139	10.440153	10.808642	11.177131	13.750513	16.323345	21.145004	15.630301	23.258735	25.091844	26.925502	25.452095	26.311537	23.597569	28.236356	20.598586	18.574368	19.973088	16.970809	18.465084	21.972044	20.311922	20.246572	25.003978	19.259724	17.556218	15.852163	16.190997	11.485212	9.797632	9.501632	9.679561	10.024986	10.392376	10.761963	11.135944	11.316619	11.497294	22.134597	17.020234	20.792440	15.745625	19.990661	22.789200	22.147777	21.506903	23.959468	18.075178	18.680356	19.939589	15.626456	15.108046	18.871465	22.635434	19.889615	25.442760	17.010898	12.552237	11.349569	11.265547	11.181525	11.348470	11.629642	11.927289	12.224387	12.366620	12.508304	12.806500	13.070099	23.516842	25.982039	27.803615	29.625741	20.935223	23.875995	22.320214	23.657428	24.995191	24.156618	22.806773	23.653035	21.731511	19.809986	20.793539	14.288144	23.798014	20.543669	17.289874	27.359891	19.805593	12.651087	11.607126	10.563166	10.222684	10.400614	10.723522	10.901451	11.079380	11.420960	11.774621	11.939920	12.104669	12.437462	12.741150	13.026715	17.108100	21.188937	24.366948	26.137452	23.685985	21.235067	25.050657	23.329577	23.115403	22.901230	24.014934	18.060350	19.938491	21.817180	15.056974	24.784861	23.022046	21.259230	14.328233	11.984402	11.747712	11.511023	11.596143	11.710918	11.825694	12.110161	12.263926	12.417692	
9.135889	9.580712	10.465964	10.876739	14.761523	20.712812	26.656961	24.862843	26.252227	26.348880	22.963834	15.396357	20.989041	18.085063	25.204423	21.812238	19.323976	18.721544	21.428921	26.234654	19.412941	18.076276	19.946179	21.760616	21.253189	21.470109	20.494794	13.460005	18.842360	16.200882	11.233146	8.717976	7.751447	7.758586	10.285838	13.864190	19.787471	17.079544	11.927289	18.268484	21.811689	27.744305	22.046731	15.692905	14.548997	20.524998	24.696446	17.304701	17.417829	12.179355	21.520083	21.452535	28.551027	18.035089	18.213018	21.010459	20.908314	14.095937	21.086792	19.074107	12.260631	8.542243	8.635052	8.978279	9.396193	10.097475	17.501302	22.718358	24.902383	20.036791	11.948706	9.277024	9.544467	22.689801	25.485045	15.795050	21.627719	22.329550	15.874678	23.073667	16.968613	15.553418	11.457205	24.351571	18.449708	19.120237	23.321340	18.416209	20.187811	21.870998	19.330017	12.874047	10.167219	9.503280	9.582359	9.891539	10.348443	18.780304	26.932641	23.370765	21.654628	26.006202	20.338282	22.348222	18.573819	21.074162	24.023720	16.163539	20.729287	19.152637	13.340287	15.896096	10.927262	13.563797	14.425984	22.028059	15.993847	24.783214	18.400283	14.528129	13.063509	15.543533	11.813063	10.345148	10.107909	10.289682	10.592272	12.205166	13.818060	20.410222	15.468846	20.933026	21.264172	21.595318	24.910620	16.934565	25.894172	21.940193	23.148902	24.224165	30.141954	19.960457	23.476204	14.505613	17.944477	11.885003	22.521208	15.959250	19.294871	22.631041	15.807131	18.516156	18.945053	19.242700	12.607703	9.738322	9.070539	9.139184	9.452208	9.644415	9.836073	10.245200	12.715339	18.445314	20.968722	19.069714	22.226307	22.100000	21.974241	20.127952	20.411321	15.392513	19.322878	14.259588	12.567065	11.618659	10.669704	10.501660	19.059279	22.649713	20.914355	20.582111	22.808970	25.036378	22.683761	14.870807	12.008016	11.316619	11.311676	11.306734	11.514318	11.794391	12.092587	12.378152	12.816934	13.255716	20.802875	19.644688	22.359205	23.741450	25.124245	20.883602	23.100576	20.089511	21.287237	22.485513	21.112054	20.142231	22.188964	22.625000	23.061585	15.272795	23.058290	17.286030	15.060269	12.833958	13.020125	12.096981	11.718607	11.776818	11.834480	12.088743	12.342457	12.484141	12.625825	12.879539	13.127212	13.429252	15.756059	18.082866	20.331692	17.507892	20.496441	23.485540	24.303794	25.310411	24.749715	24.189568	21.077457	23.419091	20.285013	17.151484	17.798949	13.020674	16.178915	19.337156	19.896205	14.801063	13.910869	13.020125	12.634612	12.658226	12.681840	12.872400	12.987175	13.101950	
